286	5221	1
5855	5509	1
12403	5763	0
19410	4231	1
447	3827	0
11526	3412	0
6592	6205	0
11183	4755	1
5877	6094	1
1674	5837	1
9244	4405	0
3833	3262	0
8983	5358	1
7383	3988	0
13916	5498	1
530	5776	1
9870	3849	1
14222	5878	0
14030	3930	1
14059	4114	0
2868	3526	1
5629	5578	0
1825	4004	0
5877	6094	1
15445	5888	0
3243	3466	0
11019	4607	1
18846	5012	1
16039	5649	1
16686	4849	0
11333	6194	1
19421	4515	0
5279	5469	1
899	5724	0
6129	4374	0
13405	5263	0
4397	4834	1
3182	3819	1
2685	3680	0
2502	5073	0
18704	3179	1
851	4216	0
1518	6141	0
12318	3544	0
9032	3140	0
918	5738	1
2745	3149	1
1348	4526	1
6131	5101	0
11828	4769	1
1217	4012	1
780	4951	0
1670	5316	1
13224	5863	0
11167	3594	1
19756	4600	0
1009	4205	1
5063	4564	1
7547	5005	1
11265	5837	1
4892	5878	0
1372	3849	1
13399	5982	0
1348	3767	1
2297	4564	1
10832	5465	0
12816	7704	1
15572	8151	1
13578	8935	0
12789	9424	1
328	8087	1
14593	6729	1
8576	6657	0
670	8275	1
10660	8425	1
2411	6424	1
74	8101	0
18006	8126	0
11704	7106	1
8272	6372	0
2114	7082	0
12345	6858	0
15733	9351	1
5678	7089	1
13578	8226	0
18163	8806	0
5745	7740	0
4474	8139	1
14999	7209	1
9976	8770	0
5013	8499	1
5285	6832	0
3970	6959	0
17851	6621	0
16235	7678	1
9004	8967	0
14154	8463	1
16555	7465	1
11019	7595	1
1871	7920	0
10407	8456	0
8960	7448	1
11477	6915	1
4698	8993	0
8552	8261	0
5875	7958	0
12345	8924	0
74	6339	0
11159	6820	0
18899	7072	0
10184	9135	1
17070	7611	1
16375	7983	1
7383	8024	0
5666	8065	1
11256	9137	1
9081	9310	0
690	9137	1
1113	7573	0
7272	8527	1
670	8462	0
7881	8018	1
9114	7407	0
3024	7648	1
9244	8201	0
10198	6898	0
17070	6407	1
2178	7524	1
18193	9472	0
5120	8900	0
6675	9058	0
15178	8261	1
11686	7657	0
8930	7707	0
1185	7257	1
44	8852	1
4530	7900	0
6871	7180	1
14136	7398	1
657	6496	1
7982	9317	1
11177	8974	1
12710	7233	0
7596	8261	1
16381	7563	0
4759	7222	0
17573	6597	0
16123	7623	1
4441	7106	0
12054	9161	1
7634	7954	0
5669	6406	0
5728	9214	1
12974	7814	1
670	6929	0
16962	8400	0
918	7959	1
2639	9144	0
667	8463	0
5855	7245	0
526	6510	0
6655	9167	0
9764	7943	1
3956	8202	1
17651	7898	0
5961	7787	1
17281	8444	1
16184	6399	1
13513	7257	1
15884	7216	1
6347	7492	1
259	8508	1
9238	6888	1
7704	7042	0
5013	8676	1
11547	6601	0
1688	6420	1
5824	7075	1
2357	6508	1
12597	8707	0
3846	8216	0
6436	7849	1
2471	7339	0
7833	7813	1
3337	6968	1
1348	6852	1
6179	8199	1
18559	8767	1
1518	8820	1
9133	8923	1
11581	6592	0
18044	7971	0
7533	9403	0
18917	7473	0
1133	7704	0
16630	7176	0
4673	8508	1
7280	8180	0
259	9103	0
7453	6832	0
259	7545	1
887	6361	0
17128	7855	0
7558	7885	1
5226	9109	0
15277	7638	1
17070	8938	1
12913	7327	1
16789	6602	0
15218	6864	0
5023	6458	1
786	9165	1
18684	7398	0
7982	7768	1
2727	8798	0
1518	7710	0
11311	8929	0
10100	9168	1
14466	8383	0
16744	8415	1
5633	7692	0
15246	7048	1
5063	7911	1
3287	7958	1
5985	6374	1
4446	6697	0
9562	6558	1
8419	6965	0
53	7524	1
11666	9318	0
11266	8250	1
7475	6909	0
10981	9374	0
13487	8922	1
420	7908	1
11253	7362	1
4597	6390	0
335	7858	1
12676	6665	0
13002	8261	0
15083	7900	1
7876	8295	1
11114	9182	1
5040	6330	1
2893	7327	1
11492	8820	1
16640	7887	1
335	7160	1
1688	9262	1
10124	6611	1
16666	7242	0
5921	8746	0
4483	8897	0
14172	8584	0
9925	7778	0
9109	8694	0
16986	7369	1
6655	6502	0
2200	9032	1
11115	8005	0
5977	6420	1
10060	6943	1
7486	7117	1
16205	6412	0
849	6597	1
9592	6888	1
5256	7873	0
11909	7434	1
11367	6832	1
736	8739	0
7383	7436	0
4872	7631	0
9663	7534	1
2487	8958	0
9178	8754	1
11571	7838	1
7704	8155	1
7475	8451	0
10554	6379	1
2471	8149	0
10766	9330	1
7462	7875	1
17023	6337	1
12987	6921	0
13535	7768	1
1097	7142	1
9047	6882	0
9562	6621	1
7514	7963	0
8549	8583	0
4872	6483	1
451	7108	1
11069	8240	0
1162	9390	0
8700	7613	0
17783	8194	0
14624	9483	1
12082	7448	0
17046	6683	0
4584	6939	0
4654	7047	0
14858	6605	1
16709	9286	1
2471	9337	0
15572	8151	1
9874	8736	1
10710	7106	0
19386	9474	0
4654	8765	1
22	6876	1
15286	9388	1
5645	9170	0
1487	8811	0
11310	9454	0
1518	6354	1
11451	9266	0
1285	6377	0
5750	6661	1
7631	8593	1
5031	7024	0
10134	7945	0
16709	8561	0
11620	7106	1
2916	7182	1
12383	8749	0
4330	6462	0
8373	9266	1
7631	8705	0
8870	7701	0
304	6909	1
8613	9004	1
7704	8202	1
11559	6396	1
7614	8091	0
5855	6681	1
14890	8832	1
2914	6835	0
3376	9003	0
9756	6507	1
8094	9003	1
14176	9137	1
15354	8459	0
18297	7239	0
1557	6634	1
16555	6390	0
11498	8040	0
918	8971	0
10880	8121	0
15566	8614	0
12239	7478	0
4506	8528	0
10546	6461	0
15512	7454	1
8815	8278	1
16960	8875	1
19548	6380	1
2656	9356	0
3816	9257	1
17331	7699	1
4667	8207	1
7230	6799	0
14941	8139	0
10725	8481	1
19106	6655	1
1146	8737	1
1017	9266	1
7241	7077	0
7863	7626	1
818	6493	0
2812	9266	0
1134	8653	1
15086	8804	1
5773	6598	1
4443	8218	1
7221	8833	0
5279	7018	0
5023	7587	0
15745	6634	1
19480	6776	1
14319	8574	1
10341	6335	0
5908	6750	0
9822	8816	1
4987	7484	1
19701	6472	0
16269	6328	0
3043	6777	0
17578	6956	0
11227	8778	0
5675	7351	0
295	8806	1
2225	6774	1
13756	6619	0
11785	9472	1
16844	8422	1
11200	7208	1
9659	6388	1
3604	7104	0
1342	8909	1
8505	9257	1
18331	9353	1
6655	7381	1
6675	9058	0
14876	9232	1
8972	8539	0
18055	9282	0
19418	8924	1
10538	8820	1
3307	8270	1
1074	8642	1
17020	7941	0
10521	7497	1
8242	7651	1
19779	7971	0
17663	8561	0
10769	8055	0
16391	8806	1
11379	6365	1
17463	6406	0
11875	6701	0
451	7708	0
7914	8770	0
7370	8005	0
10716	9144	1
7631	9151	1
7947	6992	0
7524	6363	1
16391	6910	1
12517	7726	1
18704	6703	0
15256	7202	1
1930	9330	0
12239	6788	1
9563	9242	1
1251	8902	1
2798	7343	0
2113	8276	0
14048	7459	1
13379	7310	0
10947	8261	0
19591	6757	0
4238	6394	1
4680	9071	0
773	7966	1
18493	9268	0
3126	7364	1
15205	6596	1
6548	7762	1
11069	6826	1
19850	6548	1
5879	9094	1
15869	7343	1
7725	8709	1
9463	9144	0
9154	6774	1
1046	8736	1
5855	7889	0
17918	6650	1
12994	8332	0
4905	8077	0
2114	9151	1
12311	7558	0
16075	6563	0
19746	9005	1
5432	8307	1
13229	6835	1
3846	6470	1
14914	6719	0
17523	9045	0
304	9167	0
2678	8285	1
135	9406	1
2052	8563	1
11077	8324	0
5040	9375	0
16768	8220	1
12829	7832	1
1871	8770	1
10249	8399	1
1618	9359	0
9176	7976	0
5798	8647	1
14366	8029	1
16258	8801	0
5896	7557	0
7486	7588	0
13997	7943	1
7762	7106	0
5337	6570	0
5265	9429	0
6920	9369	1
2471	9257	1
2878	7343	1
10492	7327	0
11695	8049	0
12513	7909	0
18420	8510	1
13447	7435	1
1689	9111	0
887	6507	1
15697	7589	1
17761	7041	1
18493	8866	1
3332	8273	0
14308	8775	0
8488	8129	0
18291	7004	1
6107	6778	0
14175	9077	1
9088	9281	0
970	6759	0
8972	6624	0
460	9257	0
6087	6704	1
7631	9093	1
2435	9479	0
6991	6718	1
3620	8228	0
13997	8628	1
9504	6653	0
11198	6918	1
5490	8524	0
6871	6460	0
17964	8958	1
15730	8393	1
2308	8600	0
9750	8736	0
6560	6689	1
8337	7028	1
4952	6383	1
12320	7613	1
408	9266	1
19509	8419	0
12721	6725	0
4952	7522	1
9065	6932	1
12838	6395	0
9651	7699	1
11431	8386	1
335	7679	0
11558	6652	0
13805	6509	1
15800	7701	0
13037	8152	1
1483	8612	0
2200	6609	0
16158	7140	1
2471	6427	0
14375	8662	0
1082	7877	0
2213	9229	1
6784	8134	0
10785	8443	1
15965	6565	1
2502	6929	0
2714	8185	1
10347	7781	1
16075	7992	1
2901	7418	1
8613	8811	1
10555	8336	0
7861	9040	1
5916	8540	0
8368	7382	0
420	6798	0
16700	9476	0
7698	7089	0
4397	7141	0
12459	6945	1
16358	6929	1
2550	8383	0
4127	8541	1
5896	8614	0
10334	7106	1
16996	6795	1
10635	8322	1
18432	9330	1
7776	9262	0
10582	8731	0
2014	8202	1
7694	8554	1
19230	8772	1
19828	6603	1
17256	8185	1
12891	9480	1
1773	7737	1
5370	6486	1
12445	6831	0
11051	7053	1
5063	9262	1
3234	8661	1
188	7130	0
10001	6921	1
44	7089	0
13449	6631	0
1731	9322	0
2248	6477	0
19709	8820	0
15920	7386	1
18874	9023	1
16908	7066	0
8288	9289	1
15156	8242	1
6216	6704	1
898	7795	0
12924	7640	0
17156	9035	1
3913	8134	1
7486	8107	0
16269	7903	0
3846	6791	1
11058	6987	0
9745	7556	1
4952	8181	1
16485	8652	1
944	8847	1
5523	6378	1
1586	9151	0
14202	7263	1
2114	6962	0
16029	7220	1
16857	6605	0
9917	8250	0
408	9330	1
2939	8736	1
6121	9330	1
6960	8964	0
11019	7204	1
17979	8399	0
1201	6980	0
16844	8471	0
13391	7768	0
12701	8508	1
4083	6751	1
18149	7272	0
6697	7053	1
8613	9380	0
4836	9316	1
9917	8892	0
6693	7708	1
10286	8387	0
337	9291	1
8664	7106	1
4085	7899	0
19709	6981	0
691	7862	1
19471	8134	1
6631	9336	1
5855	6532	1
6978	6912	1
19554	7260	0
5788	8411	0
519	7585	0
6960	9150	1
9947	9109	0
15500	8330	0
544	9026	0
918	9251	1
6368	8081	0
7046	7734	0
11253	7780	1
17627	9266	0
5896	7258	0
16235	6488	0
10913	8092	0
11253	8892	1
18610	9298	0
10770	8062	0
12143	6924	1
15286	8699	1
3762	6850	1
6749	8695	0
16018	6993	1
8730	9400	0
12528	6783	0
15086	8546	1
14549	8725	0
1191	9440	0
10431	9371	1
6833	6405	0
3846	6844	1
10182	7413	1
11415	9321	0
370	9058	0
9121	6667	0
13292	9476	0
9476	9396	0
7725	9436	0
3579	6948	1
2910	6611	0
12561	6468	1
8613	6330	1
691	8238	1
10326	7433	1
9831	7547	0
803	7366	1
15310	9226	1
3465	7711	0
10333	6466	0
1082	9179	1
15553	8389	0
13492	6762	1
19573	8811	0
2834	7538	1
1933	7067	1
5688	7569	1
14976	6966	1
16828	8351	1
19924	8754	0
918	7559	1
15469	6425	1
443	9039	0
4251	8617	1
7947	9229	0
13949	6654	1
10740	8139	0
10464	6943	0
7088	8046	0
1102	7190	1
2893	7327	1
3043	7957	1
5049	8069	0
7593	6496	0
19741	9400	1
10060	9266	0
811	9349	0
15911	7516	1
12533	7599	0
11296	7797	0
11705	6877	1
9962	8677	0
10390	7451	0
10037	6932	0
15570	7993	1
1467	7935	1
16006	8134	1
4589	7806	0
19087	8570	0
7732	8230	0
10478	8584	1
16018	8752	1
11416	7162	1
2798	7958	0
17359	7335	0
1898	6753	1
1466	7454	0
11453	7543	1
14224	8022	0
6783	7172	1
9543	9059	0
1416	7320	0
15474	6801	1
3846	8628	1
7154	6341	1
1009	7161	0
18722	8293	0
17589	7790	0
3748	9470	1
1881	9266	0
5063	7260	1
8400	7887	1
8737	6483	1
13630	9287	0
11077	9055	0
11631	6634	1
9752	7836	1
10935	6352	0
12092	8590	0
11422	6461	1
16744	8229	1
17582	6572	1
18298	6883	1
6015	9354	0
10172	8983	1
14796	8663	1
19884	8248	1
5063	8731	1
422	7411	1
7743	7964	1
10674	9067	1
9659	7910	0
18778	8933	0
8613	7878	0
1688	8393	1
8323	9174	0
14386	8653	1
7127	7538	0
5552	7514	1
10749	8330	0
13767	8020	1
13839	8929	0
11224	9109	0
5875	7295	1
6966	8817	0
10155	8584	0
7368	8955	1
14292	6660	0
5063	6457	1
18367	7876	1
9042	7974	0
15103	6594	0
2155	7064	0
12667	9221	0
8032	7768	0
1817	8038	0
1976	7692	1
1896	7241	1
8972	8498	0
3919	8861	1
3805	7958	1
10049	6929	1
10911	6935	1
17735	8529	0
6749	8240	0
8242	7936	1
9560	6512	0
4290	8692	1
8500	7100	0
9417	8590	0
9548	8337	1
8413	7528	0
19588	7251	0
18585	9381	0
4714	6501	0
4932	6707	1
1248	8397	0
12281	8311	0
11424	8924	1
14512	9270	0
11253	6800	0
5855	8071	0
19686	6902	1
11007	8055	0
10431	7417	1
14963	8660	1
157	7176	0
16489	9179	1
1950	8984	1
12679	7260	1
13767	8175	1
17101	9328	1
192	8722	0
918	8050	1
18416	8736	0
15857	9112	0
18207	8343	0
5711	6726	1
5855	7637	1
5630	8808	0
13560	7768	0
18110	8711	0
18256	7106	1
3043	7980	0
3378	8372	1
2087	8282	1
7743	6365	1
2568	8922	1
15086	7931	1
15320	8568	1
19676	7398	1
8140	8002	1
8881	6756	1
12043	7538	1
13417	9117	0
14019	9181	0
6795	6605	1
9127	7134	1
11244	9393	1
4328	9085	1
14934	8883	0
16795	7958	1
11077	8629	1
17988	9409	1
16504	8202	1
18659	8256	0
18306	6857	0
16356	7601	0
15205	6596	1
7631	9151	1
8754	7547	1
11039	8339	0
4836	8813	1
12279	8535	1
7012	6929	0
2228	7814	1
11967	7456	0
4735	7958	0
2417	7068	1
8606	9068	0
667	6448	0
13167	7875	1
18786	8079	0
19513	6427	1
6648	6645	0
11116	8013	1
16349	6537	1
12293	6751	1
8613	8212	0
3231	9283	0
19293	8161	0
18917	7473	0
7455	8665	0
221	8870	1
5861	8929	0
6896	7796	0
18691	8264	0
17639	7266	0
9467	7951	1
4980	8601	0
4790	7565	0
4460	8919	0
15990	6412	0
5610	7663	0
15191	8408	1
4130	6779	0
17305	9016	1
2916	8359	1
4680	8652	0
8972	8432	0
5121	8631	0
4820	7348	0
16968	6567	1
175	9010	0
7431	9330	1
8391	8408	1
3630	7181	0
37	8032	1
10579	8202	1
7741	7738	1
13517	8452	0
15287	6778	0
11185	6496	0
92	8984	0
6750	8433	1
6892	8535	1
16045	7483	1
10909	7100	1
12430	7530	1
13875	8585	1
9330	8967	0
1009	7655	1
18029	8271	0
2716	6945	0
17651	8383	0
12679	7645	0
1049	6523	1
11565	6835	1
11559	7441	0
10539	9236	0
9972	7234	1
1642	8281	1
10795	9144	0
10420	6597	1
8136	6811	1
8755	9014	0
15907	7409	0
4410	6870	0
5724	6716	1
4978	7575	0
335	8563	0
7028	7278	0
14676	8541	0
10572	8281	0
15156	7298	1
7569	8664	0
6496	8792	1
8009	6765	1
220	8022	1
17215	9481	1
16075	6548	1
3922	9457	0
7072	7379	1
8946	8949	0
11654	9246	0
385	7943	0
13861	9401	1
10512	8302	0
15779	9374	0
7834	6909	0
9213	9157	0
18331	9419	0
8047	8002	0
1058	8658	1
3903	7075	1
16178	9186	1
4255	7368	0
11467	7845	1
7272	9330	1
431	7768	0
6165	6704	1
5855	6901	1
331	8040	0
11968	9239	1
16566	8428	1
4443	8092	1
18278	6344	0
4487	7417	0
1591	9434	1
13707	8048	1
15064	8202	0
849	8386	0
10210	9297	1
1894	8981	0
5855	6922	0
15504	7158	0
1115	7100	0
8948	8870	1
10531	6635	0
2682	7163	0
3455	7094	1
2228	7644	0
10431	9418	1
7855	8862	0
2714	6852	0
72	8719	0
6404	6751	0
2471	6497	1
16074	6634	1
585	9195	0
1356	8782	1
12228	9245	0
2810	6790	1
15578	6391	1
5446	6905	0
12816	6420	1
18465	6406	1
13578	8971	1
5063	8999	1
113	9266	1
11049	8475	0
19183	8322	0
12563	9481	0
4653	8736	1
734	6929	1
3352	9018	0
3719	6846	1
1688	9400	0
3590	8016	1
13084	7490	0
8488	9056	1
13839	8969	1
19068	7507	1
2114	8944	0
8613	8825	1
9483	8096	1
6047	6958	1
14727	8305	1
16045	9251	1
17936	7279	1
3043	9181	0
11719	8806	1
5733	7949	0
11696	8102	1
10470	7515	1
18343	8324	1
14658	7029	1
15156	7085	1
16998	9445	0
10615	7913	0
15320	6843	1
11917	7254	1
9273	7121	1
667	7147	1
6680	8324	1
9325	7428	1
2052	9374	0
16984	8296	0
19461	7116	0
15536	8433	1
15911	8254	1
10823	7645	0
2471	8055	0
2683	8115	0
11342	8652	0
16211	8770	1
19463	6488	1
12529	6750	0
2114	7340	0
10624	8461	1
7725	9235	0
17222	8481	1
9874	8051	1
5003	8364	0
9915	6704	1
19190	8921	0
10568	7666	0
3743	8811	1
16113	8087	1
1439	8820	1
690	7456	1
9581	7458	0
18810	8411	1
12424	7737	0
5788	8395	0
2043	7877	1
6569	7410	1
15611	7427	1
17250	9440	0
13839	8156	1
18610	9298	0
6803	7193	0
13160	7958	0
6804	8511	0
9740	9390	1
3501	7983	1
10006	6538	0
5511	9422	0
16258	6657	1
4232	6929	0
10514	6679	0
9597	7704	1
5855	7570	0
17427	7401	1
8640	9171	1
12021	7329	1
2230	9431	0
15086	6831	1
14243	9258	1
9788	7498	0
19332	9100	0
18917	9168	0
7631	9468	1
10674	6702	0
2471	8202	1
918	8249	1
17725	6478	0
15277	7090	1
4643	8648	1
1487	6533	0
3571	7208	0
4189	7778	0
5633	8589	1
9808	7478	1
15320	7178	0
5078	8065	1
11540	6881	1
5826	9035	0
1348	8467	1
11816	7068	1
3501	7168	1
8487	9314	1
10431	6334	0
7766	8638	1
2341	7984	1
17535	9131	1
1082	6981	1
2200	7768	1
12140	7953	0
15910	7411	1
11803	8523	1
1334	7625	1
18428	9226	0
8606	9077	1
4952	6634	1
5125	9415	0
12517	8463	0
4134	8337	1
18683	8201	1
1334	9175	1
16771	9423	1
7075	6840	0
9740	8131	1
17949	6946	0
3066	8724	0
16018	8084	1
10873	7662	1
3364	9266	0
15086	8103	0
1067	8478	1
13778	9447	1
5719	6946	0
11593	8690	1
1067	6722	0
10195	6471	1
5177	8922	0
19382	8673	0
11643	8419	1
11285	8563	0
15086	7322	1
14617	6521	0
10334	7958	1
3880	9214	1
8946	6619	0
2810	6546	1
7442	8731	1
10356	8223	1
7631	8682	1
4892	6415	1
16136	7486	1
12133	9401	1
8337	6599	0
5855	6929	1
18406	6606	1
2993	8924	0
11958	9375	1
8368	6956	0
970	6722	1
2896	8754	1
7625	6857	1
2248	7621	0
4465	8694	1
1276	7216	1
374	7146	1
2688	9374	1
13578	7463	0
6993	7877	1
667	6921	0
11956	6420	1
14034	8754	1
4745	8324	0
12236	7031	0
11222	8399	0
10086	6903	0
1959	7706	1
319	8040	0
1568	8309	1
19350	7243	1
13949	7151	0
5125	9278	1
11313	9436	1
16207	7041	1
5788	8248	0
18433	9003	1
16390	8306	1
2438	8417	0
11686	7657	0
9209	8507	1
10150	9266	1
5526	7581	0
1466	6352	0
10140	9319	0
14300	6790	1
10726	8958	0
11459	7976	0
18126	8065	1
10040	6410	1
1348	9087	1
4836	7330	1
12851	7214	0
15335	9122	1
19228	7445	0
5059	9426	0
9422	7376	0
4714	8788	1
3577	8962	1
13802	9015	0
1082	7768	0
5318	7849	0
10617	7025	0
6011	7383	1
3147	7194	1
10456	8527	0
5865	6650	1
11736	6943	0
16984	8240	1
1731	9418	1
13644	7086	0
12140	8418	0
11172	9361	1
17104	6495	1
10333	6351	1
4483	6951	0
15536	8956	0
11695	9003	1
15495	8906	1
19554	6686	0
1364	9034	1
14319	7503	1
5682	6642	0
8972	6349	1
12347	8007	1
15688	9094	1
12079	8239	1
5633	8234	1
18280	9079	0
16138	9377	0
6261	7302	1
11557	8603	0
4019	8069	1
15530	7033	1
6734	7131	1
910	7708	0
2736	7814	1
12772	8339	0
8568	7962	0
885	9262	1
10511	8324	1
1402	6754	1
659	8170	1
670	7116	1
8373	9266	1
5463	9424	0
4490	7850	1
5694	9249	1
653	8088	0
11520	8022	0
12509	6799	0
7651	8877	0
8384	7312	1
2752	8729	1
11562	6758	0
17939	9417	1
18398	8414	0
14286	9094	1
2471	6497	0
7394	8203	1
18761	7773	0
19048	7657	0
10006	8542	1
14667	8443	1
5523	8385	1
6978	6923	1
14849	8399	0
6795	8438	0
5630	7545	0
18762	8327	1
1384	8460	0
585	7742	0
12345	6858	0
335	7674	1
3043	6919	1
1009	6326	1
427	7168	1
9276	9069	1
17889	7105	0
5511	6934	1
1825	7153	0
8487	7768	0
10470	8719	1
14693	8665	1
4971	9426	0
879	6406	0
10725	7544	1
8049	9003	1
4134	8337	1
10123	9314	0
10838	7900	1
44	8653	0
50	8090	1
15578	6509	1
849	6753	1
3785	9266	0
849	8700	1
19518	7253	0
9956	8326	0
782	8563	0
12506	8719	0
6793	7374	1
5527	7821	0
12065	8327	1
1040	7698	1
9740	8937	0
7631	9151	1
6071	8324	0
8384	7379	1
6119	7305	0
4173	7158	1
1410	9014	0
1342	9196	0
8400	9216	1
1743	8462	0
3846	8630	1
5535	6929	1
12318	7051	0
12087	7954	0
9781	8924	1
7529	7735	1
62	8622	1
8345	9280	0
1688	9121	0
5063	8020	0
14673	8021	1
19701	8559	0
5855	6640	0
11498	7768	0
11992	8347	1
8613	8084	0
18074	7177	0
7766	7786	0
9085	9257	1
12994	8948	0
16633	7098	0
3764	9150	0
15550	8162	1
10258	7297	0
482	8134	1
17421	8239	1
10842	7299	0
734	7038	1
6225	8770	0
15086	6529	0
3913	6921	1
3501	7996	1
9209	9384	0
6476	8862	1
5063	7475	1
11670	8510	0
7788	6800	0
2471	7911	1
17442	8673	0
9740	6471	1
19799	6671	0
460	6981	0
13032	8111	1
5063	7900	1
13578	7834	1
1078	8865	0
9186	8136	1
10365	8000	1
11075	9479	1
7861	9040	1
10667	6638	0
3532	8404	1
18610	6637	0
7631	9151	1
649	7849	1
9843	8065	0
13006	9058	1
1518	8635	1
3088	9330	1
7247	6835	1
2916	6991	1
19918	7077	0
10327	8080	0
2502	8142	1
3083	9390	0
12451	9003	0
19370	7768	1
10640	8765	0
5025	7108	1
2736	8603	0
7460	7646	1
1496	7379	1
5855	6887	0
9968	6566	1
19096	8760	1
2152	7062	1
16041	7023	0
13320	8895	0
11027	8262	0
856	8108	0
9494	7531	0
5633	7105	0
3854	8316	0
7154	8515	1
663	6354	1
918	6924	1
6712	8806	1
13781	9367	0
16489	7210	1
2916	7979	0
7154	9197	0
918	8010	1
17745	6401	1
5896	7401	0
12771	9148	1
15726	9132	1
15277	9307	0
17072	6506	0
11900	7725	0
8972	6921	1
15277	7004	1
17331	9257	0
13544	9375	1
7776	7398	0
3064	6981	0
12352	6765	1
17252	8202	1
13544	6962	1
7247	8793	0
15688	7946	1
8576	6621	0
2142	8803	0
734	7706	1
17456	7814	1
44	9325	1
11649	7330	0
5855	8719	1
12679	9144	1
663	9292	1
3214	6841	0
8378	6881	1
10961	7466	0
6675	9058	0
5669	7536	1
15905	6925	0
3697	6680	1
1933	6496	1
649	6597	1
5125	7573	0
18640	7024	0
4247	6611	0
18849	8319	1
5093	7765	1
5142	8205	1
3330	9365	0
3364	7106	1
12578	9069	1
2471	9257	1
6398	8736	1
1684	9330	1
7137	7289	1
443	6483	0
11843	9151	0
889	7396	0
10362	7147	1
15275	9139	1
19364	7451	0
2087	6436	0
9972	7304	1
9071	8638	1
8009	7292	1
14503	8465	0
8613	7114	0
6430	7914	1
14947	9094	0
162	7302	1
15762	9112	0
7332	8278	1
408	9408	0
17780	9464	1
5593	6420	1
6235	6502	0
667	7800	1
15937	8856	1
16470	9094	1
11253	9328	1
10908	7744	0
10100	8244	0
7238	7268	0
918	8563	1
18937	7072	1
13375	7747	1
8826	8615	0
9553	8665	1
5268	7825	0
9545	6747	0
16686	8471	1
8727	7016	0
3176	7501	0
8815	9120	0
6420	7595	0
9343	6740	0
9946	7369	1
8926	8045	0
6686	9374	0
15937	8741	1
5724	8585	0
19609	7667	1
6937	6449	1
11336	8877	1
10749	8722	0
1984	7995	1
9484	7024	0
6992	6413	1
14567	8078	0
12051	9317	0
13734	8862	0
11320	8979	1
2338	9184	1
15895	9309	0
9403	7012	0
16771	9423	0
6466	8078	0
4714	9422	1
1334	7750	0
8914	9003	1
106	6445	1
13357	8770	0
2201	8003	1
7086	7244	1
19335	6937	1
16773	8418	1
906	7452	1
8242	6981	1
5086	7106	0
2937	9455	1
12352	7476	1
15409	6873	1
16405	6443	0
4736	7257	1
16281	7951	0
19744	7844	1
13342	6499	1
15669	7838	1
8337	9491	1
219	9033	1
5855	8520	1
10674	6790	1
14213	8584	1
19120	8770	0
4546	7188	1
5300	9207	1
5961	7820	0
5879	7326	0
7417	9102	0
335	7160	1
2014	6972	0
12804	7724	0
74	8059	1
14512	9137	1
13456	7156	0
12558	6850	1
2019	8281	0
13924	6835	0
17440	8922	1
4443	7894	1
5093	8864	1
18145	9119	0
7405	8818	0
10412	6663	1
10094	9127	1
16709	6406	0
17624	8443	0
18868	8656	1
7247	7042	0
7610	9257	1
5045	7458	1
16686	8399	1
13019	6927	0
8893	7958	0
15420	7982	0
7436	8962	0
14797	9121	1
15205	6493	1
13761	7253	1
3846	9197	1
19779	9438	0
3743	7832	1
6979	8900	0
10612	9335	0
14216	7611	0
11109	7509	1
9869	9211	0
13032	8623	1
11253	8363	1
1405	8399	1
2114	8628	1
6993	8559	0
2091	7289	1
7584	8611	0
7441	7085	1
5688	7272	0
9161	6496	1
2813	7586	0
1652	8584	0
1146	6584	0
15314	9303	1
1446	8714	0
15811	6691	1
2640	7843	1
9562	7235	0
6655	9024	1
1696	7343	0
7631	9240	1
8936	7106	0
6398	8510	1
16566	8803	1
8842	8908	0
12183	7661	1
9728	6921	0
476	9118	1
18715	7492	0
15645	9486	0
11310	7998	1
11803	6449	1
17088	8951	1
1348	6526	0
9686	6658	1
7760	7761	1
6373	9251	1
6261	7911	0
14417	8677	0
12790	8065	1
19897	9138	0
4511	6701	0
8000	7497	1
18360	8865	0
2421	6477	1
3543	6502	0
6415	8389	1
11446	8855	0
6259	8267	0
13551	8463	1
5063	6634	1
5824	7559	1
4883	7968	1
15883	8261	0
1348	6694	1
12318	7555	1
8063	8671	1
2471	8327	1
653	8896	0
6984	8768	0
1789	7783	1
10749	9025	1
9222	7951	0
4567	6956	1
15686	6605	1
18279	6521	1
14727	7346	0
15688	7959	1
2194	8178	0
646	7435	1
1609	7701	1
7383	6334	1
3590	7394	1
3208	7280	1
443	7820	1
667	7211	0
10334	8527	1
12383	8192	1
8009	6818	0
7470	6918	0
9779	9206	1
887	7453	1
2745	7398	1
19081	9330	1
773	8098	0
1647	7025	1
8647	6566	0
6944	8134	0
10470	8703	1
2868	8721	0
10911	9041	0
15620	8399	0
1688	6598	1
15937	7499	1
10353	8362	0
4418	8946	1
18276	8639	1
6935	8237	1
1871	9193	1
2114	6978	0
5058	9174	1
7471	6368	0
3108	6753	0
4887	8324	1
11766	8684	0
8696	8268	0
3693	6610	1
13578	9072	0
5013	7992	1
1352	8706	1
2007	8689	1
15980	6939	0
17627	7715	1
6686	7814	1
17349	7960	1
10477	7195	0
10226	9481	0
11835	8590	0
3152	7118	1
1817	9307	1
15637	9376	0
4269	9149	0
3130	6991	0
1782	8481	1
510	8665	0
11011	9460	0
9915	8858	0
16758	9039	1
12408	6704	1
3653	8496	0
11867	6992	1
11014	9462	1
